,detail_trajectory,edit_hope_trajectory,edit_resume_trajectory,edit_scout_trajectory,else_trajectory,entry_trajectory,login_trajectory,mypage_consider_trajectory,mypage_index_trajectory,mypage_scout_trajectory,register_trajectory,search_city_trajectory,search_hello_trajectory,search_multi_trajectory,search_other_trajectory,search_pref_trajectory,search_user_trajectory,voice_compa_trajectory,detail_hit,edit_hope_hit,edit_resume_hit,edit_scout_hit,else_hit,entry_hit,login_hit,mypage_consider_hit,mypage_index_hit,mypage_scout_hit,register_hit,search_city_hit,search_hello_hit,search_multi_hit,search_other_hit,search_pref_hit,search_user_hit,voice_compa_hit,detail_stay,edit_hope_stay,edit_resume_stay,edit_scout_stay,else_stay,entry_stay,login_stay,mypage_consider_stay,mypage_index_stay,mypage_scout_stay,register_stay,search_city_stay,search_hello_stay,search_multi_stay,search_other_stay,search_pref_stay,search_user_stay,voice_compa_stay,landing_page_type_encode,pref_id_encode,occupation_id_encode,os_encode,mail_domain_type_encode,age_encode
16,0.5505287975043319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583073815773004,0.0,0.0,0.0,0.2475782177487208,0.0,0.7020224787877809,0.0,0.20075985896564308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.2435483275595132,0.0,0.27166921339495376,0.0,0.23125761509638812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766593671025452,0.0,0.0,0.0,0.36384286313046155,0.0,0.390759531902189,0.0,0.3354653818997383,0.55662857868963,0.1274175199089875,0.16613760589041868,1.0,0.48807785888077854
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676097121918361,0.0,0.5127550112408601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.2435483275595132,0.0,0.11700156175944482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46924626955660614,0.0,0.0,0.0,0.39010904496434323,0.0,0.3898630708823657,0.0,0.3354653818997383,0.5095329487497352,0.1274175199089875,0.16613760589041868,1.0,0.48807785888077854
18,0.6718930496488933,0.0,0.0,0.0,0.26590877848806754,0.0,0.6346255226168263,0.0,0.0,0.0,0.5696700618251178,0.0,0.0,0.0,0.6561307336144571,0.0,0.7062345787098983,0.0,0.2941078774077326,0.0,0.0,0.0,0.1975679173107909,0.0,0.3964797263411211,0.0,0.0,0.0,0.26416041678685936,0.0,0.0,0.0,0.15366188628986424,0.0,0.37088617582906097,0.0,0.6056527403251135,0.0,0.0,0.0,0.2395486771583148,0.0,0.28159020904735865,0.0,0.0,0.0,0.3519050864071448,0.0,0.0,0.0,0.2919979506766092,0.0,0.4980101294943548,0.0,0.3170086868941206,0.41187062317170464,0.1274175199089875,0.16613760589041868,1.0,0.48807785888077854
19,0.7600996327669636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5422191859819973,0.0,0.0,0.762056822503231,0.0,0.0,0.0,0.0,0.35559464527542395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.31699250014423125,0.0,0.0,0.0,0.0,0.41157890032140626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616738565193172,0.0,0.0,0.32879996458267463,0.0,0.0,0.0,0.0,0.3293441838200096,0.55662857868963,0.18191721132897598,0.16613760589041868,1.0,0.48807785888077854
20,0.6300409027683898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374915786240749,0.0,0.0,0.0,0.20075985896564308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15366188628986424,0.0,0.0,0.0,0.42572658781131983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657912408261593,0.0,0.0,0.0,0.3354653818997383,0.21623006923525795,0.18191721132897598,0.16613760589041868,1.0,0.48807785888077854
21,0.7218754402508232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7303235791850455,0.0,0.42960202237641704,0.0,0.0,0.0,0.6397569841533204,0.0,0.5673440934919021,0.0,0.2941078774077326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34582114829999044,0.0,0.16666666666666663,0.0,0.0,0.0,0.2435483275595132,0.0,0.11700156175944482,0.0,0.347472019267766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41344348004026604,0.0,0.39666529271707907,0.0,0.0,0.0,0.31870505644114705,0.0,0.05934119318969466,0.0,0.3442234848484849,0.5087015220728303,0.273224043715847,0.16613760589041868,1.0,0.48807785888077854
22,0.7377477329358401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394007931643668,0.0,0.0,0.39599324692831833,0.46576324518221535,0.0,0.0,0.0,0.4207732457519664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.19999999999999998,0.15366188628986424,0.0,0.0,0.0,0.5312531621268806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20609685636995506,0.0,0.0,0.33559838175967055,0.19248492677543058,0.0,0.0,0.0,0.3354653818997383,0.5095329487497352,0.273224043715847,0.16613760589041868,1.0,0.48807785888077854
23,0.7766171284095138,0.0,0.0,0.0,0.38686889174562733,0.0,0.48730895634575416,0.0,0.0,0.0,0.5692684270788921,0.0,0.0,0.7345798530996469,0.5423869682866487,0.6860475509655851,0.7909740902267445,0.0,0.43819018023638195,0.0,0.0,0.0,0.3499409385715791,0.0,0.19823986317056055,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.19999999999999998,0.3073237725797285,0.1831692509136336,0.5139079982083347,0.0,0.4401631892589434,0.0,0.0,0.0,0.39668002505425903,0.0,0.3204917324929032,0.0,0.0,0.0,0.21357540285587226,0.0,0.0,0.18662098949981926,0.3507462813209765,0.22806442023392634,0.5974933169781336,0.0,0.3293441838200096,0.5050742002026057,0.273224043715847,0.16613760589041868,1.0,0.48807785888077854
24,0.6539999022812796,0.0,0.0,0.0,0.3297285428009074,0.0,0.0,0.0,0.5529859566705001,0.0,0.0,0.0,0.43341190007579095,0.0,0.7562573016137116,0.0,0.0,0.0,0.2941078774077326,0.0,0.0,0.0,0.12465147738252337,0.0,0.0,0.0,0.14893706185882832,0.0,0.16666666666666663,0.0,0.22296645532531745,0.0,0.43138345280850626,0.0,0.0,0.0,0.5195968576798093,0.0,0.0,0.0,0.15673978388305473,0.0,0.0,0.0,0.11971913390466564,0.0,0.4190186510199036,0.0,0.7743207121459955,0.0,0.6082341362353336,0.0,0.0,0.0,0.3354653818997383,0.2629209828615421,0.273224043715847,0.16613760589041868,1.0,0.48807785888077854
25,0.7710442136824841,0.7486128733660021,0.8273829090252873,0.6434910476720629,0.3611607995118874,0.8251133516581532,0.0,0.0,0.6411531585361336,0.0,0.0,0.0,0.0,0.0,0.27869250354371183,0.0,0.5575934712343954,0.0,0.45409059565411053,0.3199232330374462,0.3790168139232756,0.251430461184661,0.37395443214757007,0.6240842600889,0.0,0.0,0.14893706185882832,0.0,0.0,0.0,0.0,0.0,0.15366188628986424,0.0,0.23400312351888963,0.0,0.5348652270033911,0.5695014787823987,0.5120648387511036,0.5756361042453799,0.4001154709124149,0.5769039118399582,0.0,0.0,0.27797922050882534,0.0,0.0,0.0,0.0,0.0,0.24047476712396057,0.0,0.2789297013907245,0.0,0.3442234848484849,0.671032266928426,0.2962962962962963,0.16613760589041868,1.0,0.48807785888077854
26,0.7797265306432931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357403099636516,0.0,0.0,0.0,0.7027897217469147,0.0,0.0,0.0,0.49486773637337567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.3073237725797285,0.0,0.0,0.0,0.5766070689656764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435120375186182,0.0,0.0,0.0,0.3822713658639784,0.0,0.0,0.0,0.3354653818997383,0.671032266928426,0.16927536231884058,0.16613760589041868,1.0,0.48807785888077854
27,0.622290036498893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5542157985944218,0.0,0.0,0.0,0.6560154659928871,0.0,0.0,0.0,0.25333073668846745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.15366188628986424,0.0,0.0,0.0,0.4269798065969647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17872605597373117,0.0,0.0,0.0,0.29408306659264044,0.0,0.0,0.0,0.3354653818997383,0.4064167348067273,0.20512820512820515,0.16613760589041868,1.0,0.48807785888077854
28,0.8500914011885634,0.0,0.8764778144426341,0.5859305555173139,0.38938029354503056,0.0,0.6504090813056731,0.6141063811657591,0.8152057405487527,0.0,0.564187003622213,0.0,0.0,0.8035398913161709,0.0,0.0,0.7719782290749435,0.0,0.5882157548154652,0.0,0.5728428267262059,0.3683389679374249,0.3499409385715791,0.0,0.46029870782235105,0.4393096303250101,0.6916422965999809,0.1187951438008242,0.33333333333333326,0.1905514124267734,0.0,0.39999999999999997,0.0,0.0,0.48788773758850573,0.0,0.5271978203114815,0.0,0.47328430798828225,0.5803297914643787,0.34636130797165876,0.0,0.5046180105827303,0.3347388308614433,0.613720112893624,0.22553342598955328,0.4514279896188272,0.1997757299261974,0.0,0.30669285279761865,0.0,0.0,0.6248868768157807,0.0,0.3170086868941206,0.41187062317170464,0.3333333333333333,0.16613760589041868,1.0,0.48807785888077854
29,0.8009034482126436,0.0,0.0,0.0,0.3584236508426235,0.0,0.5375888346399249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409117341107561,0.30253557247995366,0.6471035528599786,0.0,0.40151971793128616,0.0,0.0,0.0,0.24930295476504674,0.0,0.19823986317056055,0.0,0.14893706185882832,0.0,0.16666666666666663,0.0,0.0,0.0,0.15366188628986424,0.3663385018272672,0.27166921339495376,0.0,0.43804961898056405,0.0,0.0,0.0,0.408577720165256,0.0,0.28832283150349586,0.0,0.20708007859283642,0.0,0.3309165860053336,0.0,0.0,0.0,0.303766170629733,0.49146213042569775,0.505798336698711,0.0,0.3354653818997383,0.2800365309159789,0.29473684210526313,0.16613760589041868,1.0,0.48807785888077854
30,0.6942139412263891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568210005370144,0.0,0.0,0.0,0.4448628003483168,0.0,0.6992604059165373,0.0,0.3274252273098768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23605965801383008,0.0,0.16666666666666663,0.0,0.0,0.0,0.15366188628986424,0.0,0.27166921339495376,0.0,0.383795486603631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44651834640216764,0.0,0.2656722083611988,0.0,0.0,0.0,0.3338437315629072,0.0,0.3976120877701138,0.0,0.3354653818997383,0.1840518093731461,0.35668789808917195,0.16613760589041868,1.0,0.48807785888077854
31,0.8221004295973664,0.0,0.0,0.0,0.445853933793357,0.0,0.5158067451237662,0.0,0.7391329277664315,0.0,0.0,0.0,0.48695526665630023,0.0,0.0,0.6878548254863631,0.7294214230629781,0.0,0.5648555485806157,0.0,0.0,0.0,0.3499409385715791,0.0,0.19823986317056055,0.0,0.47211931602766016,0.0,0.16666666666666663,0.0,0.22296645532531745,0.0,0.0,0.1831692509136336,0.46800624703777927,0.0,0.6246170080750311,0.0,0.0,0.0,0.5780247180180039,0.0,0.7024221483298685,0.0,0.5244626626048045,0.0,0.45957889206183344,0.0,0.34968357957801927,0.0,0.0,0.23402670800212702,0.5780702743910632,0.0,0.3352941176470588,0.3685639895061596,0.25806451612903225,0.16613760589041868,1.0,0.48807785888077854
32,0.6396824175960948,0.0,0.5588257680923272,0.0,0.53208090850575,0.0,0.0,0.0,0.7385140603782502,0.0,0.5422191859819973,0.0,0.7710635610958199,0.0,0.5221472992863422,0.0,0.5771071774278175,0.0,0.12666536834423373,0.0,0.14662371845531105,0.0,0.54750885588237,0.0,0.0,0.0,0.23605965801383008,0.0,0.16666666666666663,0.0,0.5750086204392015,0.0,0.2435483275595132,0.0,0.23400312351888963,0.0,0.7429777065111004,0.0,0.3157986995292302,0.0,0.8419295985350286,0.0,0.0,0.0,0.42361511704097743,0.0,0.42286775978751434,0.0,0.979559475437398,0.0,0.7315805733620113,0.0,0.7867441779367849,0.0,0.3442234848484849,0.2503434979168513,0.15392156862745102,0.16613760589041868,1.0,0.48807785888077854
33,0.6329020969681048,0.0,0.0,0.0,0.24193045818048356,0.0,0.5772775438081383,0.0,0.7469552342727122,0.6134190098828443,0.0,0.0,0.0,0.0,0.4191990282756568,0.0,0.5774343103003654,0.0,0.3274252273098768,0.3199232330374462,0.0,0.0,0.12465147738252337,0.0,0.19823986317056055,0.0,0.34582114829999044,0.2375902876016484,0.16666666666666663,0.0,0.0,0.0,0.2435483275595132,0.0,0.23400312351888963,0.0,0.4812830643230085,0.5938259999593833,0.0,0.0,0.22193974680267659,0.0,0.14079510452367933,0.0,0.45625272120089916,0.5211486645282819,0.05957535199124373,0.0,0.0,0.0,0.2551101650527916,0.0,0.33660848807205035,0.0,0.3354653818997383,0.671032266928426,0.20099973691133913,0.16613760589041868,1.0,0.48807785888077854
34,0.8574571311565334,0.0,0.0,0.0,0.42967584905679646,0.5737260984988789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168448932827853,0.0,0.0,0.0,0.5380653031899366,0.0,0.0,0.0,0.24930295476504674,0.156021065022225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35679185088982296,0.0,0.0,0.0,0.46000018960103334,0.0,0.0,0.0,0.2635524146963988,0.4695647273949618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6937478326802893,0.0,0.0,0.0,0.3170086868941206,0.29960945224441365,0.20099973691133913,0.16613760589041868,1.0,0.48807785888077854
35,0.0,0.0,0.0,0.0,0.3088272593064366,0.0,0.0,0.0,0.0,0.0,0.5008600160188743,0.0,0.0,0.0,0.6368829649240725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12465147738252337,0.0,0.0,0.0,0.14893706185882832,0.0,0.16666666666666663,0.0,0.0,0.0,0.15366188628986424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28350385498141467,0.0,0.0,0.0,0.2937243461356004,0.0,0.3808245605018046,0.0,0.0,0.0,0.6157615166377292,0.0,0.0,0.0,0.3293441838200096,0.46246127480060645,0.22657952069716777,0.16613760589041868,1.0,0.48807785888077854
36,0.6624369978924568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5877303135931371,0.0,0.0,0.0,0.5545080533648138,0.0,0.5190206801472753,0.0,0.20075985896564308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.15366188628986424,0.0,0.18544308791453049,0.0,0.3134507462573468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252475603524425,0.0,0.0,0.0,0.22742897459128938,0.0,0.3136420741547455,0.0,0.3354653818997383,0.671032266928426,0.11740041928721173,0.16613760589041868,1.0,0.48807785888077854
