member_id,landing_page_type,os,pref_id,occupation_id,age,mail_domain_type
2983143,search_hello,smartphone,22,14,18,gmail
2983626,detail,smartphone,17,14,21,icloud
2984279,search_hello,,9,29,18,gmail
2984689,search_other,smartphone,1,214,27,icloud
2985069,detail,smartphone,13,179,25,gmail
2985556,search_hello,smartphone,3,29,23,icloud
2986373,search_hello,smartphone,27,35,22,ezweb
2986471,login,smartphone,46,48,17,icloud
2987245,search_hello,smartphone,1,40,20,softbank
2987843,detail,,37,29,24,docomo
2989188,search_hello,smartphone,10,36,26,softbank
2989374,jobshil_post,smartphone,3,291,23,icloud
2990484,detail,,32,198,28,ezweb
2991029,detail,smartphone,12,46,29,gmail
2991143,search_other,smartphone,13,5,29,other
2991219,detail,smartphone,23,14,19,icloud
2991887,detail,smartphone,34,40,31,other
2992093,search_other,,24,113,22,gmail
2993120,search_hello,smartphone,34,14,21,softbank
2993500,search_multi,windows,27,336,50,gmail
2993575,detail_hello,smartphone,33,14,19,softbank
2993609,detail,,13,50,35,icloud
2993788,jobshil_other,,23,225,27,gmail
2994517,search_other,smartphone,13,26,50,other
2994974,detail,smartphone,12,227,20,gmail
2995038,detail,,16,204,33,gmail
2965114,detail,smartphone,13,2,24,yahoo
2965425,search_hello,smartphone,23,14,26,ezweb
2965467,detail,smartphone,13,2,20,icloud
2965468,search_hello,,11,14,19,gmail
2965611,detail,windows,13,330,44,other
2965653,search_hello,,21,343,41,other
2965797,search_hello,smartphone,26,367,56,other
2965827,detail,smartphone,6,35,19,softbank
2965963,search_other,smartphone,13,14,28,ezweb
2965970,search_hello,,1,223,26,icloud
2966116,detail,,44,2,45,docomo
2966127,search_hello,smartphone,23,1,23,icloud
2966363,search_hello,smartphone,23,373,31,yahoo
2966565,search_hello,,13,93,20,gmail
2966803,search_other,smartphone,47,14,31,gmail
2966879,search_hello,smartphone,13,15,22,other
2967065,detail,windows,11,1,23,softbank
2967108,jobshil_post,,30,5,34,gmail
2967457,top,smartphone,13,31,23,icloud
2967490,search_hello,,36,14,29,other
2967613,search_hello,smartphone,4,343,26,icloud
2967933,detail,,28,14,23,softbank
2968088,search_hello,,17,152,44,gmail
2968115,detail,smartphone,43,14,21,ezweb
2968580,search_other,smartphone,22,14,19,icloud
2968934,search_hello,smartphone,3,229,25,ezweb
2968999,search_hello,windows,32,152,36,gmail
2969077,search_hello,smartphone,33,367,22,icloud
2969206,search_hello,,13,14,43,gmail
2969487,detail,smartphone,13,14,26,yahoo
2970069,search_hello,,21,224,47,docomo
2970340,search_hello,smartphone,26,226,36,gmail
2970692,search_hello,smartphone,14,1,33,yahoo
2971329,detail,,11,218,20,icloud
2971690,jobshil_post,,12,14,19,softbank
2971830,search_hello,windows,13,21,37,gmail
2971885,search_hello,,16,236,26,other
2972166,detail,smartphone,12,239,32,docomo
2972293,search_hello,smartphone,12,21,37,docomo
2972380,detail,,13,14,23,gmail
2973022,search_hello,smartphone,34,2,31,gmail
2973265,detail,,27,35,17,gmail
2973717,,smartphone,40,219,19,other
2973841,search_company,,20,224,29,ezweb
2973863,search_hello,smartphone,46,219,21,gmail
2973882,search_hello,smartphone,11,14,24,icloud
2973979,search_hello,smartphone,10,152,25,gmail
2974004,search_hello,smartphone,15,367,19,ezweb
2974025,top,,38,14,26,ezweb
2974098,jobshil_post,smartphone,35,224,23,icloud
2974204,search_hello,windows,13,14,27,gmail
2974522,detail,smartphone,27,14,22,other
2974793,jobshil_post,smartphone,29,46,23,softbank
2974840,search_hello,smartphone,41,63,31,ezweb
2974929,search_hello,smartphone,10,14,32,softbank
2975000,detail,smartphone,11,319,20,gmail
2975141,search_hello,smartphone,12,142,18,softbank
2975246,search_other,,13,239,29,gmail
2975463,search_hello,smartphone,22,369,22,icloud
2975500,search_hello,,1,193,24,gmail
2975662,search_hello,smartphone,1,14,22,ezweb
2975887,search_hello,smartphone,26,151,22,other
2975958,search_hello,smartphone,28,190,23,gmail
2975986,search_hello,smartphone,37,181,35,icloud
2976095,search_hello,smartphone,13,167,26,icloud
2976279,detail,windows,33,14,21,gmail
2976372,search_hello,smartphone,14,323,24,ezweb
2976478,hello,,21,14,26,softbank
2976586,search_hello,smartphone,7,367,29,gmail
2976913,detail,smartphone,9,14,24,docomo
2977141,search_hello,smartphone,45,4,23,softbank
2977243,detail,smartphone,28,249,40,other
2977363,jobshil_post,,10,26,28,icloud
2977377,search_hello,smartphone,14,159,22,gmail
2977790,detail_hello,smartphone,23,4,27,other
2977894,search_hello,,13,343,50,other
2978646,search_hello,smartphone,13,195,23,gmail
2978747,search_hello,smartphone,28,170,19,other
2979081,search_hello,iPad,8,152,27,gmail
2979285,,,23,41,32,icloud
2979354,search_hello,smartphone,12,14,55,other
2979423,search_hello,,19,99,45,gmail
2979458,detail_hello,smartphone,13,4,53,gmail
2979459,search_other,smartphone,40,334,21,icloud
2979581,search_hello,smartphone,21,343,20,softbank
2979611,search_hello,smartphone,27,40,23,gmail
2979776,jobshil_post,smartphone,24,12,28,other
2979932,detail,smartphone,4,14,22,icloud
2980120,search_hello,smartphone,23,142,47,other
2980189,search_hello,smartphone,9,14,30,icloud
2980281,detail,,34,225,24,icloud
2980688,detail_hello,smartphone,40,14,24,other
2981260,search_hello,smartphone,15,213,25,yahoo
2981290,search_hello,smartphone,11,1,21,icloud
2981462,search_hello,smartphone,40,1,53,other
2981945,detail,windows,6,156,25,gmail
2983300,search_hello,smartphone,23,166,44,yahoo
2983543,search_hello,smartphone,32,35,22,icloud
2983607,jobshil_post,,47,21,26,other
2984114,detail,smartphone,12,21,22,icloud
2984136,search_hello,smartphone,47,40,41,ezweb
2984487,search_hello,smartphone,12,14,24,gmail
2984925,detail,smartphone,23,14,26,ezweb
2985010,search_hello,smartphone,33,217,22,other
2985019,search_hello,smartphone,6,227,17,docomo
2985101,jobshil_post,,41,42,25,icloud
2985111,search_hello,,13,14,35,docomo
2985895,search_hello,smartphone,13,283,18,other
2986524,search_hello,smartphone,13,14,24,gmail
2987239,search_hello,windows,15,269,39,gmail
2987340,detail,smartphone,23,14,25,gmail
2988457,detail_hello,smartphone,14,14,23,softbank
2988489,login,smartphone,45,345,28,gmail
2988665,search_hello,smartphone,22,14,24,gmail
2990138,detail,,4,216,21,icloud
2990158,search_hello,smartphone,13,1,35,gmail
2991499,jobshil_post,smartphone,14,35,23,icloud
2991595,detail,smartphone,13,82,21,icloud
2965026,jobshil_post,windows,13,382,34,gmail
2965221,search_hello,,33,218,43,gmail
2965254,detail,smartphone,10,4,20,icloud
2965281,search_hello,smartphone,34,145,24,docomo
2965288,search_hello,smartphone,13,10,50,other
2965313,detail,,10,367,33,docomo
2965721,search_hello,smartphone,46,15,30,other
2965724,search_hello,Mac OSX,47,152,34,gmail
2965830,search_hello,,17,139,35,gmail
2965868,search_hello,smartphone,34,15,20,softbank
2966067,search_hello,,23,82,34,other
2966388,jobshil_post,smartphone,22,15,23,softbank
2966561,search_hello,smartphone,13,184,20,icloud
2966633,search_hello,smartphone,33,7,21,icloud
2966871,detail_hello,smartphone,34,82,21,gmail
2966992,search_hello,smartphone,47,368,21,other
2967265,search_hello,,44,139,21,other
2967368,search_hello,smartphone,22,112,23,softbank
2967511,search_hello,,1,224,20,icloud
2967569,top,smartphone,36,175,23,gmail
2967612,search_hello,,27,99,33,docomo
2967840,search_hello,smartphone,23,227,37,other
2967878,search_hello,,13,15,24,ezweb
2968097,jobshil_post,smartphone,33,14,25,yahoo
2968591,search_hello,smartphone,4,217,31,icloud
2968640,detail,smartphone,44,99,22,docomo
2968820,detail,,16,7,25,yahoo
2968858,jobshil_post,smartphone,6,21,36,yahoo
2968976,detail,,11,2,25,icloud
2969153,search_hello,smartphone,13,368,49,ezweb
2969160,search_hello,smartphone,32,8,20,ezweb
2969221,jobshil_post,smartphone,12,8,50,docomo
2969370,jobshil_post,,13,346,27,other
2969373,detail,smartphone,20,14,19,icloud
2969561,search_hello,smartphone,13,19,50,gmail
2969663,search_other,,13,14,29,docomo
2969757,search_hello,iPad,17,40,27,yahoo
2969793,search_hello,smartphone,30,227,42,docomo
2969988,detail,,27,341,27,gmail
2970165,search_hello,smartphone,13,14,49,softbank
2970186,search_hello,smartphone,11,14,36,other
2970689,detail,,23,30,24,ezweb
2970861,search_hello,iPad,1,26,64,docomo
2970920,detail,smartphone,1,364,20,softbank
2970999,search_hello,,35,367,26,gmail
2971187,search_hello,smartphone,35,226,21,icloud
2971312,detail,smartphone,12,29,26,other
2971436,detail,smartphone,1,14,49,other
2971746,detail,smartphone,13,41,20,softbank
2971886,detail,smartphone,23,40,20,other
2972228,detail,,13,35,19,icloud
2972231,search_hello,smartphone,34,14,25,softbank
2972306,search_hello,,13,40,25,gmail
2972402,top,smartphone,10,236,34,icloud
2972429,detail,smartphone,34,14,24,ezweb
2972550,hello_hw,,29,369,21,docomo
2972666,search_hello,smartphone,28,40,26,docomo
2972903,search_hello,,33,367,50,ezweb
2973382,search_hello,smartphone,27,222,20,icloud
2973466,entry,,44,46,21,gmail
2973502,search_hello,smartphone,12,20,25,gmail
2973589,search_hello,smartphone,13,14,24,other
2973661,detail_hello,smartphone,36,224,51,gmail
2973673,search_city,windows,1,14,23,gmail
2973726,search_hello,,14,368,43,softbank
2973982,detail,smartphone,28,24,39,other
2974473,detail_hello,smartphone,13,15,36,gmail
2974477,search_hello,smartphone,35,4,27,softbank
2974572,detail,smartphone,23,233,27,icloud
2974749,search_hello,smartphone,27,142,22,ezweb
2975393,detail,smartphone,8,15,31,gmail
2975637,search_hello,smartphone,28,40,20,gmail
2975735,search_hello,smartphone,8,189,32,gmail
2975846,search_hello,smartphone,1,5,42,docomo
2975850,search_hello,,8,239,33,gmail
2975908,detail_hello,,28,1,26,icloud
2975926,search_hello,smartphone,10,218,28,yahoo
2975929,search_hello,smartphone,10,291,27,softbank
2976016,jobshil_post,smartphone,21,36,52,gmail
2976353,search_hello,smartphone,10,40,28,ezweb
2976471,search_hello,,21,40,32,gmail
2976684,jobshil_post,smartphone,18,14,23,softbank
2977004,search_hello,smartphone,1,15,23,ezweb
2977085,detail,smartphone,22,382,23,softbank
2977596,search_hello,,34,343,20,gmail
2978112,search_hello,smartphone,38,14,46,docomo
2978145,detail,smartphone,13,329,38,docomo
2978146,detail,,44,382,29,other
2978477,search_hello,smartphone,6,367,24,gmail
2978630,search_hello,smartphone,13,314,24,gmail
2979168,search_hello,,13,1,34,gmail
2979228,search_other,smartphone,2,227,33,ezweb
2979231,search_hello,smartphone,24,382,37,docomo
2979313,search_hello,,38,14,24,other
2979329,detail,,27,368,24,other
2979383,search_hello,smartphone,14,112,22,icloud
2979437,search_city,smartphone,27,301,23,icloud
2979519,search_hello,smartphone,47,40,25,other
2979560,search_hello,smartphone,26,357,18,gmail
2979571,search_hello,smartphone,14,297,20,softbank
2979587,search_hello,smartphone,23,35,22,icloud
2979772,detail,,12,14,47,other
2980083,search_hello,smartphone,14,14,22,ezweb
2980085,search_hello,smartphone,12,227,20,icloud
2980226,search_hello,,15,176,26,gmail
2980407,search_hello,smartphone,7,325,29,yahoo
2980736,search_hello,smartphone,32,14,25,docomo
2981074,search_hello,smartphone,13,40,26,gmail
2981641,search_hello,,1,14,22,docomo
2981802,detail,smartphone,24,15,18,icloud
2982228,search_hello,windows,13,14,32,gmail
2982383,search_hello,smartphone,34,35,31,other
2982493,search_hello,smartphone,47,18,21,docomo
2982541,search_hello,smartphone,13,14,51,softbank
2982817,top,smartphone,13,24,58,docomo
2983381,search_hello,smartphone,46,14,20,icloud
2984180,detail,smartphone,22,12,35,ezweb
2984376,search_hello,smartphone,8,15,28,softbank
2990576,detail,smartphone,14,14,23,gmail
2990764,detail,smartphone,13,95,20,softbank
2991106,search_hello,,10,14,24,softbank
2991426,detail,,33,14,47,icloud
2991941,search_hello,smartphone,13,224,45,ezweb
2992019,search_other,smartphone,1,367,26,softbank
2992388,search_hello,windows,43,218,33,softbank
2992426,search_custom,windows,12,14,25,gmail
2993187,detail,smartphone,44,15,23,gmail
2995978,search_hello,,17,153,40,yahoo
2996203,jobshil_post,smartphone,8,271,25,gmail
2996711,detail,smartphone,13,358,36,other
2997254,search_other,smartphone,44,29,33,icloud
2997295,jobshil_post,smartphone,43,270,23,icloud
2997565,detail,,11,233,50,other
2997954,detail,smartphone,1,41,42,icloud
2998121,jobshil_post,smartphone,23,241,21,gmail
2999200,detail,,4,345,50,softbank
2999418,detail,,29,41,20,icloud
2999902,jobshil_post,Mac OSX,27,8,24,gmail
2999904,search_multi,smartphone,13,343,20,other
3000548,search_hello,smartphone,20,40,49,gmail
3000584,jobshil_post,smartphone,13,226,54,gmail
3001160,detail,,22,343,47,yahoo
3001212,top,smartphone,38,12,23,gmail
3001232,login,smartphone,23,14,19,ezweb
2965100,search_hello,smartphone,10,113,21,ezweb
2965344,detail,smartphone,26,310,30,ezweb
2965387,detail_hello,,27,14,19,softbank
2965398,search_hello,smartphone,14,228,24,other
2965848,search_hello,Mac OSX,47,40,24,gmail
2965952,search_hello,windows,13,345,53,other
2966128,search_hello,,7,220,21,icloud
2966145,detail,smartphone,47,14,30,gmail
2966272,jobshil_post,smartphone,10,1,26,gmail
2966277,jobshil_post,smartphone,7,238,51,ezweb
2966279,detail,smartphone,4,228,21,other
2966444,jobshil_post,smartphone,23,152,31,ezweb
2966828,search_hello,smartphone,27,2,24,docomo
2966833,search_hello,,14,14,27,ezweb
2966876,detail,,19,382,22,gmail
2966906,search_hello,smartphone,33,152,21,icloud
2967179,search_hello,smartphone,47,331,24,other
2967254,search_hello,smartphone,13,18,24,other
2967358,search_hello,smartphone,24,40,21,icloud
2967585,search_hello,smartphone,9,191,26,yahoo
2967755,search_hello,,44,64,28,icloud
2967902,detail,,47,15,43,gmail
2968047,search_hello,smartphone,13,214,31,gmail
2968202,search_other,smartphone,21,312,29,icloud
2968512,search_company,smartphone,34,14,22,ezweb
2968530,detail,smartphone,15,226,43,docomo
2968915,search_hello,smartphone,26,96,23,other
2969156,search_hello,windows,25,301,21,icloud
2969224,search_hello,smartphone,13,14,19,icloud
2969252,detail,,17,8,30,gmail
2969396,jobshil_post,smartphone,21,14,20,docomo
2969409,search_hello,smartphone,40,15,23,ezweb
2969507,search_hello,smartphone,23,222,25,softbank
2969685,search_hello,smartphone,3,14,35,icloud
2969777,search_hello,smartphone,38,3,40,other
2970275,search_hello,smartphone,22,95,21,other
2970319,search_hello,iPad,1,220,26,gmail
2970341,detail,smartphone,44,15,22,docomo
2970460,search_other,smartphone,9,15,25,ezweb
2970912,search_hello,smartphone,7,198,26,gmail
2971622,jobshil_post,smartphone,14,224,31,yahoo
2972121,search_hello,smartphone,1,14,44,gmail
2972299,hello,smartphone,27,14,25,icloud
2972460,jobshil_post,smartphone,27,14,28,other
2972870,detail,smartphone,28,367,47,docomo
2973091,search_hello,smartphone,25,14,26,ezweb
2973264,search_hello,smartphone,7,367,26,docomo
2973345,search_hello,smartphone,11,2,21,gmail
2973805,search_hello,,34,226,23,softbank
2973867,search_hello,,41,2,23,gmail
2973915,detail_hello,,22,13,52,yahoo
2974573,jobshil_post,smartphone,26,27,47,other
2974578,detail,smartphone,17,227,32,gmail
2974580,detail,smartphone,16,16,24,icloud
2974834,search_hello,,15,183,38,other
2974903,search_hello,,13,14,21,icloud
2975142,search_city,,3,367,27,gmail
2975357,search_hello,,10,227,31,icloud
2975568,search_hello,smartphone,23,191,24,gmail
2975830,search_hello,smartphone,45,14,22,docomo
2975851,search_hello,smartphone,24,345,28,yahoo
2975886,top,windows,11,48,44,yahoo
2975899,search_hello,smartphone,27,15,20,other
2976183,search_hello,,7,227,32,other
2976270,search_hello,,20,36,34,yahoo
2976554,detail,smartphone,13,20,25,gmail
2976646,detail_hello,windows,34,268,47,gmail
2976751,search_hello,smartphone,35,15,25,gmail
2976833,search_other,smartphone,13,96,19,icloud
2977020,jobshil_post,smartphone,43,96,38,other
2977194,search_hello,windows,13,14,32,gmail
2977251,jobshil_post,,35,226,25,other
2977271,detail_hello,windows,27,14,34,gmail
2977353,detail,,34,367,23,softbank
2977360,search_hello,smartphone,43,19,18,ezweb
2977803,search_hello,smartphone,23,29,26,gmail
2977827,search_hello,,22,14,20,softbank
2977930,search_hello,,40,339,20,ezweb
2978041,search_hello,,1,291,21,other
2978504,search_hello,smartphone,13,198,47,yahoo
2978652,detail_hello,,13,328,39,yahoo
2979033,search_hello,smartphone,8,96,34,docomo
2979317,login,smartphone,47,367,24,gmail
2979872,search_hello,smartphone,38,14,21,icloud
2979885,search_hello,,7,223,22,docomo
2980030,detail_hello,smartphone,24,370,36,ezweb
2980166,search_hello,smartphone,9,14,23,gmail
2980182,detail,smartphone,40,32,25,icloud
2980322,search_hello,,32,224,24,icloud
2981554,search_hello,smartphone,13,4,24,gmail
2981787,search_hello,,38,35,50,icloud
2982401,search_other,smartphone,13,1,52,other
2983244,search_other,Mac OSX,14,170,31,gmail
2983263,detail,smartphone,24,224,37,softbank
2984106,search_hello,,27,10,26,gmail
2984272,search_other,smartphone,12,40,46,ezweb
2984317,detail,smartphone,34,4,41,icloud
2985286,search_hello,smartphone,19,152,24,gmail
2985439,search_hello,smartphone,1,40,27,yahoo
2986013,search_hello,smartphone,44,367,23,gmail
2986748,search_other,smartphone,27,343,28,softbank
2986971,search_hello,smartphone,28,142,36,other
2986977,search_hello,windows,13,343,51,softbank
2987111,detail,,13,316,33,docomo
2987317,search_hello,,1,35,21,ezweb
2987807,search_hello,,22,4,44,ezweb
2987910,detail,,28,367,38,gmail
2988353,,,11,10,24,other
2988774,detail,,13,152,26,gmail
